year,date,plant_id,plant_id_raw,group,manual_csv,growth_source,photo_raw,sensor_raw,target,target_source_file,target_source_sheet,target_source_id,target_rows_aggregated,id_mapping_method,tab__lai,tab__ldw,tab__leaf_angle,tab__leaf_area,tab__leaf_length,tab__leaf_width,tab__lna,tab__lnc,tab__ndvi,tab__number_of_leaves,tab__plant_height,tab__rvi,tab__stem_diameter
2024,2024-10-30,R629,R629,2024_R629,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241030.csv,csv,"images/517,617/1730269039_1730268691_5.jpg;images/517,617/1730276170_1730275891_5.jpg;images/517,617/1730333898_1730333499_5.jpg;images/517,617/1730341113_1730340700_5.jpg",../data.csv,710.08,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R629,1.0,exact,1.95,0.07,,,47.0,33.0,0.2,2.23,0.36,,185.0,3.05,12.0
2024,2024-10-31,L111,L111,2024_L111,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/111,211/1730362458_1730362264_4.jpg;;;",../data.csv,540.85,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L111,1.0,exact,1.9,0.08,,,45.0,33.0,0.17,3.34,0.56,,190.0,2.21,14.0
2024,2024-10-31,L112,L112,2024_L112,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/111,211/1730362458_1730362264_4.jpg;;;",../data.csv,651.0,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L112,1.0,exact,1.38,0.08,,,25.0,30.0,0.11,2.55,0.45,,138.0,3.51,10.0
2024,2024-10-31,L113,L113,2024_L113,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/111,211/1730362458_1730362264_4.jpg;;;",../data.csv,250.0,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L113,1.0,exact,1.55,0.08,,,49.0,32.0,0.24,1.97,0.44,,185.0,2.73,14.0
2024,2024-10-31,L121,L121,2024_L121,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/111,211/1730362458_1730362264_4.jpg;;;",../data.csv,683.65,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L121,1.0,exact,2.01,0.07,,,39.0,25.0,0.17,2.12,0.36,,182.0,3.54,14.0
2024,2024-10-30,R517,R517,2024_R517,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241030.csv,csv,"images/517,617/1730269039_1730268691_5.jpg;images/517,617/1730276170_1730275891_5.jpg;images/517,617/1730333898_1730333499_5.jpg;images/517,617/1730341113_1730340700_5.jpg",../data.csv,892.5,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R517,1.0,exact,1.81,0.08,,,39.0,31.0,0.2,2.76,0.4,,132.0,2.06,13.0
2024,2024-10-30,R518,R518,2024_R518,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241030.csv,csv,"images/517,617/1730269039_1730268691_5.jpg;images/517,617/1730276170_1730275891_5.jpg;images/517,617/1730333898_1730333499_5.jpg;images/517,617/1730341113_1730340700_5.jpg",../data.csv,393.75,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R518,1.0,exact,1.87,0.08,,,52.0,42.0,0.17,2.22,0.46,,165.0,2.8,13.0
2024,2024-10-30,R519,R519,2024_R519,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241030.csv,csv,"images/517,617/1730269039_1730268691_5.jpg;images/517,617/1730276170_1730275891_5.jpg;images/517,617/1730333898_1730333499_5.jpg;images/517,617/1730341113_1730340700_5.jpg",../data.csv,565.0,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R519,1.0,exact,1.78,0.07,,,38.0,30.0,0.17,2.56,0.62,,210.0,2.12,11.0
2024,2024-10-30,R527,R527,2024_R527,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241030.csv,csv,"images/517,617/1730269039_1730268691_5.jpg;images/517,617/1730276170_1730275891_5.jpg;images/517,617/1730333898_1730333499_5.jpg;images/517,617/1730341113_1730340700_5.jpg",../data.csv,487.49,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R527,1.0,exact,1.76,0.08,,,48.0,31.0,0.24,2.93,0.6,,170.0,2.82,12.0
2024,2024-10-30,R528,R528,2024_R528,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241030.csv,csv,"images/517,617/1730269039_1730268691_5.jpg;images/517,617/1730276170_1730275891_5.jpg;images/517,617/1730333898_1730333499_5.jpg;images/517,617/1730341113_1730340700_5.jpg",../data.csv,926.52,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R528,1.0,exact,2.05,0.08,,,45.0,35.0,0.24,1.9,0.44,,174.0,2.59,15.0
2024,2024-10-30,R529,R529,2024_R529,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241030.csv,csv,"images/517,617/1730269039_1730268691_5.jpg;images/517,617/1730276170_1730275891_5.jpg;images/517,617/1730333898_1730333499_5.jpg;images/517,617/1730341113_1730340700_5.jpg",../data.csv,630.41,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R529,1.0,exact,2.35,0.08,,,44.0,23.0,0.1,2.17,0.48,,225.0,3.02,14.0
2024,2024-10-30,R617,R617,2024_R617,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241030.csv,csv,"images/517,617/1730269039_1730268691_5.jpg;images/517,617/1730276170_1730275891_5.jpg;images/517,617/1730333898_1730333499_5.jpg;images/517,617/1730341113_1730340700_5.jpg",../data.csv,1021.25,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R617,1.0,exact,1.4,0.07,,,34.0,27.0,0.13,2.79,0.53,,175.0,2.07,9.0
2024,2024-10-30,R618,R618,2024_R618,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241030.csv,csv,"images/517,617/1730269039_1730268691_5.jpg;images/517,617/1730276170_1730275891_5.jpg;images/517,617/1730333898_1730333499_5.jpg;images/517,617/1730341113_1730340700_5.jpg",../data.csv,1031.25,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,R618,1.0,exact,1.7,0.07,,,36.0,18.0,0.16,2.38,0.43,,148.0,3.12,12.0
2024,2024-10-31,L613,L613,2024_L613,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/511,611/1730333695_1730333463_4.jpg;images/511,611/1730340907_1730340664_4.jpg;images/511,611/1730355318_1730355064_4.jpg;images/511,611/1730362444_1730362263_4.jpg",../data.csv,325.35,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L613,1.0,exact,1.54,0.08,,,25.0,24.0,0.13,2.75,0.33,,141.0,3.25,12.0
2024,2024-10-31,L621,L621,2024_L621,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/511,611/1730333695_1730333463_4.jpg;images/511,611/1730340907_1730340664_4.jpg;images/511,611/1730355318_1730355064_4.jpg;images/511,611/1730362444_1730362263_4.jpg",../data.csv,0.0,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L621,1.0,exact,2.05,0.08,,,38.0,24.0,0.23,2.45,0.52,,196.0,1.79,14.0
2024,2024-10-31,L622,L622,2024_L622,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/511,611/1730333695_1730333463_4.jpg;images/511,611/1730340907_1730340664_4.jpg;images/511,611/1730355318_1730355064_4.jpg;images/511,611/1730362444_1730362263_4.jpg",../data.csv,267.75,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L622,1.0,exact,2.08,0.06,,,49.0,43.0,0.21,2.99,0.46,,171.0,1.96,11.0
2024,2024-10-31,L623,L623,2024_L623,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/511,611/1730333695_1730333463_4.jpg;images/511,611/1730340907_1730340664_4.jpg;images/511,611/1730355318_1730355064_4.jpg;images/511,611/1730362444_1730362263_4.jpg",../data.csv,482.16,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L623,1.0,exact,2.04,0.08,,,46.0,30.0,0.15,2.48,0.49,,179.0,2.69,14.0
2024,2024-10-31,L514,L514,2024_L514,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/514,614/1730341088_1730340705_5.jpg;images/514,614/1730355497_1730355105_5.jpg;images/514,614/1730362544_1730362291_5.jpg;",../data.csv,825.0,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L514,1.0,exact,2.06,0.08,,,55.0,36.0,0.27,2.66,0.41,,205.0,1.97,12.0
2024,2024-10-31,L515,L515,2024_L515,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/514,614/1730341088_1730340705_5.jpg;images/514,614/1730355497_1730355105_5.jpg;images/514,614/1730362544_1730362291_5.jpg;",../data.csv,102.5,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L515,1.0,exact,1.71,0.07,,,40.0,27.0,0.16,2.59,0.4,,178.0,2.6,15.0
2024,2024-10-31,L516,L516,2024_L516,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/514,614/1730341088_1730340705_5.jpg;images/514,614/1730355497_1730355105_5.jpg;images/514,614/1730362544_1730362291_5.jpg;",../data.csv,252.5,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L516,1.0,exact,1.54,0.06,,,37.0,32.0,0.21,2.41,0.54,,163.0,3.25,12.0
2024,2024-10-31,L524,L524,2024_L524,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/514,614/1730341088_1730340705_5.jpg;images/514,614/1730355497_1730355105_5.jpg;images/514,614/1730362544_1730362291_5.jpg;",../data.csv,283.125,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L524,1.0,exact,1.72,0.08,,,35.0,30.0,0.18,2.61,0.36,,211.0,3.23,15.0
2024,2024-10-31,L511,L511,2024_L511,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/511,611/1730333695_1730333463_4.jpg;images/511,611/1730340907_1730340664_4.jpg;images/511,611/1730355318_1730355064_4.jpg;images/511,611/1730362444_1730362263_4.jpg",../data.csv,150.0,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L511,1.0,exact,,,,,,,,,,,,,
2024,2024-10-31,L512,L512,2024_L512,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/511,611/1730333695_1730333463_4.jpg;images/511,611/1730340907_1730340664_4.jpg;images/511,611/1730355318_1730355064_4.jpg;images/511,611/1730362444_1730362263_4.jpg",../data.csv,575.0,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L512,1.0,exact,1.57,0.07,,,52.0,42.0,0.12,2.41,0.67,,158.0,2.71,17.0
2024,2024-10-31,L513,L513,2024_L513,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/511,611/1730333695_1730333463_4.jpg;images/511,611/1730340907_1730340664_4.jpg;images/511,611/1730355318_1730355064_4.jpg;images/511,611/1730362444_1730362263_4.jpg",../data.csv,646.25,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L513,1.0,exact,2.06,0.07,,,37.0,25.0,0.16,2.63,0.39,,175.0,3.01,12.0
2024,2024-10-31,L521,L521,2024_L521,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/511,611/1730333695_1730333463_4.jpg;images/511,611/1730340907_1730340664_4.jpg;images/511,611/1730355318_1730355064_4.jpg;images/511,611/1730362444_1730362263_4.jpg",../data.csv,143.1,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L521,1.0,exact,1.6,0.06,,,40.0,35.0,0.15,1.87,0.55,,179.0,2.49,16.0
2024,2024-10-31,L522,L522,2024_L522,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/511,611/1730333695_1730333463_4.jpg;images/511,611/1730340907_1730340664_4.jpg;images/511,611/1730355318_1730355064_4.jpg;images/511,611/1730362444_1730362263_4.jpg",../data.csv,731.43,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L522,1.0,exact,1.69,0.07,,,33.0,32.0,0.18,2.51,0.52,,151.0,2.95,10.0
2024,2024-10-31,L523,L523,2024_L523,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/511,611/1730333695_1730333463_4.jpg;images/511,611/1730340907_1730340664_4.jpg;images/511,611/1730355318_1730355064_4.jpg;images/511,611/1730362444_1730362263_4.jpg",../data.csv,692.16,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L523,1.0,exact,1.73,0.07,,,40.0,33.0,0.18,2.28,0.31,,196.0,3.23,13.0
2024,2024-10-31,L611,L611,2024_L611,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/511,611/1730333695_1730333463_4.jpg;images/511,611/1730340907_1730340664_4.jpg;images/511,611/1730355318_1730355064_4.jpg;images/511,611/1730362444_1730362263_4.jpg",../data.csv,0.0,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L611,1.0,exact,,,,,,,,,,,,,
2024,2024-10-31,L612,L612,2024_L612,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/511,611/1730333695_1730333463_4.jpg;images/511,611/1730340907_1730340664_4.jpg;images/511,611/1730355318_1730355064_4.jpg;images/511,611/1730362444_1730362263_4.jpg",../data.csv,0.0,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L612,1.0,exact,,,,,,,,,,,,,
2024,2024-10-31,CK22,CK22,2024_CK22,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/11,411/1730341223_1730340743_6.jpg;images/11,411/1730355636_1730355144_6.jpg;images/11,411/1730362634_1730362317_6.jpg;",../data.csv,719.1,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,CK22,1.0,exact,1.36,0.08,,,45.0,26.0,0.09,2.44,0.33,,185.0,2.58,13.0
2024,2024-10-31,CK23,CK23,2024_CK23,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/11,411/1730341223_1730340743_6.jpg;images/11,411/1730355636_1730355144_6.jpg;images/11,411/1730362634_1730362317_6.jpg;",../data.csv,824.55,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,CK23,1.0,exact,2.07,0.07,,,48.0,34.0,0.17,2.27,0.37,,196.0,2.98,10.0
2024,2024-10-31,L411,L411,2024_L411,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/11,411/1730341223_1730340743_6.jpg;images/11,411/1730355636_1730355144_6.jpg;images/11,411/1730362634_1730362317_6.jpg;",../data.csv,810.9,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L411,1.0,exact,,,,,,,,,,,,,
2024,2024-10-31,L412,L412,2024_L412,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/11,411/1730341223_1730340743_6.jpg;images/11,411/1730355636_1730355144_6.jpg;images/11,411/1730362634_1730362317_6.jpg;",../data.csv,150.0,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L412,1.0,exact,2.06,0.08,,,37.0,30.0,0.18,2.15,0.43,,170.0,2.93,14.0
2024,2024-10-31,L413,L413,2024_L413,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/11,411/1730341223_1730340743_6.jpg;images/11,411/1730355636_1730355144_6.jpg;images/11,411/1730362634_1730362317_6.jpg;",../data.csv,1062.5,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L413,1.0,exact,2.02,0.08,,,25.0,12.0,0.09,1.9,0.54,,139.0,2.43,10.0
2024,2024-10-31,L421,L421,2024_L421,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/11,411/1730341223_1730340743_6.jpg;images/11,411/1730355636_1730355144_6.jpg;images/11,411/1730362634_1730362317_6.jpg;",../data.csv,920.64,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L421,1.0,exact,1.49,0.07,,,36.0,40.0,0.13,2.73,0.45,,149.0,2.36,13.0
2024,2024-10-31,L422,L422,2024_L422,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/11,411/1730341223_1730340743_6.jpg;images/11,411/1730355636_1730355144_6.jpg;images/11,411/1730362634_1730362317_6.jpg;",../data.csv,797.27,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L422,1.0,exact,2.0,0.07,,,46.0,19.0,0.2,2.14,0.4,,149.0,2.67,15.0
2024,2024-10-31,L423,L423,2024_L423,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/11,411/1730341223_1730340743_6.jpg;images/11,411/1730355636_1730355144_6.jpg;images/11,411/1730362634_1730362317_6.jpg;",../data.csv,759.69,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L423,1.0,exact,1.53,0.07,,,49.0,37.0,0.18,2.79,0.45,,146.0,2.36,13.0
2024,2024-10-31,L313,L313,2024_L313,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/214,311/1730333811_1730333503_5.jpg;images/214,311/1730341030_1730340706_5.jpg;images/214,311/1730355443_1730355108_5.jpg;images/214,311/1730362529_1730362294_5.jpg",../data.csv,620.0,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L313,1.0,exact,1.92,0.07,,,44.0,24.0,0.19,2.1,0.54,,182.0,2.6,12.0
2024,2024-10-31,L321,L321,2024_L321,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/214,311/1730333811_1730333503_5.jpg;images/214,311/1730341030_1730340706_5.jpg;images/214,311/1730355443_1730355108_5.jpg;images/214,311/1730362529_1730362294_5.jpg",../data.csv,723.58,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L321,1.0,exact,1.8,0.08,,,47.0,32.0,0.19,2.73,0.57,,181.0,2.68,12.0
2024,2024-10-31,L322,L322,2024_L322,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/214,311/1730333811_1730333503_5.jpg;images/214,311/1730341030_1730340706_5.jpg;images/214,311/1730355443_1730355108_5.jpg;images/214,311/1730362529_1730362294_5.jpg",../data.csv,685.44,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L322,1.0,exact,1.51,0.08,,,33.0,20.0,0.16,2.79,0.53,,182.0,1.72,13.0
2024,2024-10-31,L323,L323,2024_L323,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024/2024/202410/processed_data/growth_index(final)/20241031.csv,csv,"images/214,311/1730333811_1730333503_5.jpg;images/214,311/1730341030_1730340706_5.jpg;images/214,311/1730355443_1730355108_5.jpg;images/214,311/1730362529_1730362294_5.jpg",../data.csv,644.0,/home/vaithees/PhD-Projects/Aasha_Christhuraj/HortiM3_RAMF_Complete/2023-2025 Tomato dataset/2024 Tomato Production Data.xlsx,结果可以填在这里,L323,1.0,exact,1.64,0.07,,,37.0,44.0,0.15,1.99,0.69,,211.0,1.81,13.0
